user_id,week_start,orders_count,net_revenue,coupon_orders_count,avg_discount_pct,cod_orders_count,payment_failures_count,risk_score_avg,refunds_count,refund_amount,rto_count
U00250,2024-01-15,1,12479,0,8.812568505663135,1,0,11.0,2,1014,1
U00250,2024-03-18,1,1890,0,30.845225027442368,1,0,53.0,0,0,1
U00251,2024-03-18,1,13914,1,7.140950347036839,1,0,22.0,0,0,1
U00251,2024-06-24,1,9959,0,3.2449237345768966,1,2,34.0,0,0,1
U00254,2024-04-22,1,1427,0,50.3133704735376,0,0,25.0,0,0,0
U00254,2024-06-24,1,4694,0,29.434756464221284,0,0,13.0,2,1342,1
U00254,2024-08-12,1,2896,1,36.02827479567042,1,0,42.0,2,3820,1
U00254,2024-09-02,1,9962,1,12.236807329750683,0,1,22.0,0,0,1
U00256,2024-01-15,1,11490,0,12.497144162668494,0,0,12.0,0,0,0
U00256,2024-05-20,1,4719,0,9.441565918249855,0,1,33.0,2,1202,1
U00257,2024-03-25,1,7911,0,8.310152990264257,0,0,15.0,0,0,1
U00259,2024-09-09,1,-229,0,113.06332002281803,1,0,36.0,0,0,0
U00261,2024-03-11,1,4249,1,22.463503649635037,1,0,21.0,0,0,0
U00261,2024-05-06,1,6285,1,9.594361334867664,0,0,7.0,1,1402,0
U00262,2024-03-04,1,3772,0,25.64557461068401,0,0,18.0,0,0,1
U00262,2024-05-06,1,8555,0,4.145658263305322,0,1,21.0,1,853,0
U00262,2024-12-02,1,12470,1,4.743717057520434,0,0,5.0,0,0,1
U00263,2024-04-08,1,10069,1,13.681954564937849,0,0,18.0,0,0,0
U00263,2024-07-29,1,11850,1,1.9364448857994043,1,1,42.0,1,953,1
U00265,2024-07-22,1,5507,1,14.870922862884525,0,3,19.0,1,773,1
U00265,2024-09-02,1,8440,1,14.366883116883116,0,0,18.0,1,1873,0
U00265,2024-11-04,1,9747,1,2.13855421686747,1,0,20.0,1,737,0
U00266,2024-01-08,1,3699,0,14.036718568440623,1,2,27.0,2,3436,1
U00266,2024-11-11,1,9117,0,6.039369267236936,0,0,23.0,1,1953,1
U00267,2024-05-27,1,2836,1,30.147783251231523,0,0,27.0,2,3952,0
U00268,2024-02-19,1,7483,0,12.73469387755102,0,1,49.0,0,0,1
U00268,2024-11-25,1,3269,0,30.402384500745157,0,1,27.0,0,0,1
U00269,2024-02-26,1,1669,0,6.8638392857142865,0,0,18.0,2,2870,1
U00269,2024-05-13,1,13105,1,12.487479131886477,0,0,5.0,0,0,1
U00270,2024-01-01,1,7448,0,9.786821705426355,0,0,17.0,0,0,0
U00270,2024-09-09,1,8963,1,17.906209928558344,1,0,17.0,2,1244,1
U00270,2024-11-11,1,8898,0,14.91681009753299,0,0,22.0,0,0,1
U00271,2024-09-09,1,3832,0,29.089563286454478,0,1,15.0,1,989,1
U00272,2024-08-12,1,10848,0,6.037245560848852,0,1,24.0,1,1513,1
U00272,2024-11-18,1,7173,1,7.564432989690721,0,1,25.0,1,1233,1
U00274,2024-04-15,1,38,0,96.41509433962264,0,0,17.0,2,1344,0
U00274,2024-09-02,1,8136,1,19.34972244250595,0,0,24.0,0,0,1
U00276,2024-05-20,1,12411,0,0.7992966189753018,0,1,15.0,1,1084,0
U00277,2024-11-11,1,13438,0,3.6633450426553873,1,0,29.0,2,1976,1
U00278,2024-07-22,1,10893,0,3.259325044404973,0,1,20.0,2,3138,0
U00278,2024-12-09,1,6859,0,19.646204311152765,0,0,17.0,1,916,0
U00279,2024-07-08,1,8888,1,4.162173819279706,0,0,32.0,0,0,0
U00281,2024-02-26,1,-887,1,230.8259587020649,0,0,35.0,0,0,1
U00281,2024-08-05,1,9044,1,15.618585557006902,0,2,16.0,2,1608,0
U00282,2024-09-16,1,12720,0,6.744868035190615,0,0,10.0,2,2162,1
U00283,2024-02-12,1,12622,1,11.598263062053508,1,0,37.0,2,3336,1
U00283,2024-06-17,1,11246,1,6.664453481616732,0,0,20.0,1,1769,0
U00283,2024-10-21,1,8316,0,6.677140612725845,0,0,8.0,0,0,1
U00285,2024-06-24,1,2505,0,44.022346368715084,1,2,42.0,1,565,0
U00285,2024-08-12,1,5155,1,25.029086678301336,0,1,22.0,0,0,0
U00285,2024-10-21,1,11243,0,3.3608389204057074,1,0,26.0,2,1970,0
U00286,2024-06-17,1,7516,1,8.083649260119849,0,0,5.0,0,0,0
U00286,2024-08-19,1,12052,1,10.745760201436717,0,0,8.0,1,713,0
U00286,2024-09-09,1,1778,1,32.498101746393324,0,0,27.0,2,2792,0
U00289,2024-09-23,1,6717,1,7.885353812397147,0,0,17.0,0,0,0
U00290,2024-04-08,1,8798,0,6.7909736200868736,0,0,12.0,1,866,0
U00293,2024-09-09,1,-1171,0,261.51724137931035,0,2,34.0,2,3380,1
U00294,2024-02-26,1,4873,1,11.752988047808765,1,0,16.0,0,0,0
U00295,2024-06-24,1,9629,0,11.935247850740808,1,0,23.0,0,0,1
U00295,2024-08-26,1,11684,0,6.415698838606327,0,0,17.0,1,829,0
U00300,2024-09-16,1,2441,1,26.007881176113973,0,2,42.0,2,1834,0
U00301,2024-03-18,1,3973,1,20.492295377226334,0,0,18.0,0,0,1
U00302,2024-07-01,1,6821,1,11.022697625880511,1,3,31.0,2,3394,0
U00302,2024-07-15,1,4046,0,17.293540474243663,0,2,29.0,2,3000,0
U00303,2024-01-15,1,11220,0,14.987119260494014,1,0,17.0,1,1812,0
U00303,2024-06-03,1,10859,0,7.42540494458653,0,0,30.0,2,2502,1
U00304,2024-01-29,1,10207,0,14.198049764626766,0,0,4.0,2,2140,1
U00305,2024-09-16,1,11778,0,14.372955288985823,0,0,10.0,0,0,0
U00306,2024-02-12,1,10709,0,5.647577092511013,0,0,22.0,1,1019,0
U00307,2024-03-11,1,4312,0,27.309507754551582,0,0,6.0,2,1038,0
U00307,2024-03-25,1,-1272,1,324.7349823321555,1,0,41.0,1,1204,1
U00307,2024-12-02,1,2244,0,21.235521235521233,0,0,15.0,2,2260,1
U00308,2024-09-30,1,11976,0,5.752734713150232,1,0,29.0,0,0,0
U00310,2024-11-18,1,5659,0,5.9810599767403225,0,0,19.0,0,0,0
U00311,2024-04-01,1,14785,1,0.16206360996691202,0,1,20.0,1,602,0
U00311,2024-05-27,1,8796,1,3.2130281690140845,0,0,41.0,1,1457,1
U00311,2024-09-23,1,12608,1,10.663926875929993,1,0,38.0,2,1268,0
U00312,2024-09-02,1,2773,1,40.46801202232718,1,0,35.0,2,3886,1
U00313,2024-08-26,1,13681,1,0.9556215159632231,0,1,32.0,0,0,1
U00314,2024-10-28,1,8882,0,17.369057586752255,1,0,39.0,0,0,0
U00315,2024-07-08,1,-1083,1,275.24271844660194,0,0,23.0,0,0,0
U00317,2024-01-15,1,2436,1,28.183962264150942,0,0,29.0,0,0,0
U00318,2024-01-08,1,10967,1,5.789880594450649,0,3,32.0,2,2582,1
U00318,2024-05-13,1,6226,0,3.964214098411229,1,3,30.0,2,1376,1
U00318,2024-05-20,1,733,1,71.72067901234568,0,0,14.0,2,1784,0
U00318,2024-09-02,1,5988,1,4.084574723690534,0,2,25.0,0,0,1
U00320,2024-03-18,1,13096,1,0.8854915613411035,0,0,39.0,2,2242,0
U00321,2024-08-19,1,13214,0,0.7957957957957957,0,0,15.0,1,547,0
U00324,2024-01-22,1,3063,1,31.13758992805755,1,1,32.0,0,0,0
U00327,2024-03-11,1,2134,0,21.050684424713282,0,0,4.0,2,3826,0
U00327,2024-07-08,1,5738,1,18.920446516885686,0,1,12.0,2,2284,0
U00328,2024-04-01,1,2249,0,35.92592592592593,0,0,28.0,0,0,1
U00329,2024-08-19,1,13051,1,12.515082450730661,0,0,24.0,2,1586,0
U00330,2024-04-15,1,4298,0,27.14019325309375,0,0,19.0,1,1265,0
U00330,2024-05-06,1,-902,0,213.88888888888889,1,0,28.0,1,635,0
U00331,2024-01-29,1,3654,0,25.91240875912409,0,0,7.0,0,0,0
U00331,2024-03-25,1,3104,0,14.701841165155264,1,0,52.0,2,3832,1
U00332,2024-05-13,1,10635,1,2.7701590784421284,0,0,13.0,1,1346,1
U00334,2024-12-09,1,13765,0,4.003068554292489,0,1,30.0,2,1638,1
U00335,2024-09-23,1,11507,0,0.13885272932396078,0,0,0.0,1,676,1
U00336,2024-01-08,1,6888,0,21.504273504273506,0,1,28.0,1,976,0
U00336,2024-07-29,1,6610,0,0.04536518977771057,0,0,13.0,1,660,0
U00336,2024-12-16,1,6189,1,19.99741468459152,0,1,18.0,0,0,0
U00337,2024-10-28,1,2142,0,25.907990314769975,0,1,30.0,2,2060,1
U00338,2024-01-29,1,11741,1,9.844121938109499,1,1,28.0,0,0,0
U00338,2024-06-17,1,5129,0,22.405446293494705,0,0,29.0,1,910,1
U00338,2024-11-04,1,2950,0,0.7402422611036339,0,0,8.0,0,0,0
U00338,2024-11-18,1,11062,0,4.908450098856701,0,0,5.0,0,0,0
U00339,2024-01-29,1,11233,0,2.389641988182134,1,0,16.0,2,2518,1
U00340,2024-06-10,1,1003,0,59.37626569461321,1,0,49.0,0,0,1
U00341,2024-04-22,1,6934,0,2.2002820874471087,0,0,14.0,2,1140,0
U00341,2024-08-05,1,8128,0,13.00438831210532,0,0,5.0,1,1092,0
U00341,2024-08-12,1,12636,0,5.248950209958008,0,0,21.0,0,0,0
U00342,2024-05-27,1,12224,1,8.427597572851898,1,0,24.0,1,1293,0
U00342,2024-09-02,1,6472,0,8.02898962626119,0,0,18.0,1,1373,0
U00342,2024-10-14,1,12233,0,1.6086222150727902,0,1,19.0,0,0,1
U00342,2024-11-11,1,12799,1,6.405850091407678,1,0,26.0,1,649,0
U00342,2024-12-02,1,10722,0,12.6801856828732,0,0,29.0,0,0,0
U00343,2024-10-28,1,1423,0,40.235195296094076,1,0,43.0,2,2182,0
U00344,2024-08-12,1,3631,1,30.18650259565468,0,0,26.0,1,1996,1
U00345,2024-07-22,1,4876,0,10.334681868333947,0,0,14.0,2,2590,0
U00346,2024-07-22,1,13173,0,11.83911123008968,1,3,38.0,1,1040,0
U00348,2024-02-19,1,5725,1,10.33672670321065,0,0,7.0,2,3770,1
U00349,2024-06-17,1,11756,1,4.978984804397026,0,2,31.0,1,1170,1
U00349,2024-08-26,1,3051,0,13.471355643788996,1,2,38.0,2,2210,0
U00350,2024-04-22,1,2753,0,9.111918124793661,1,2,36.0,1,1115,0
U00353,2024-04-01,1,9883,0,12.213537040326878,1,0,26.0,0,0,1
U00353,2024-09-23,1,13031,1,12.748577167726815,0,0,10.0,1,1586,0
U00354,2024-10-28,1,10718,0,8.75191554571769,0,1,30.0,1,1413,1
U00356,2024-07-01,1,-439,0,169.9044585987261,1,0,26.0,0,0,0
U00356,2024-10-21,1,3893,0,23.411371237458194,1,0,14.0,2,1632,1
U00356,2024-11-25,1,718,0,55.06883604505632,0,0,27.0,2,3704,1
U00357,2024-03-25,1,5733,0,16.02460817342903,0,0,14.0,1,1602,0
U00357,2024-09-09,1,3316,0,29.02397260273973,1,0,30.0,1,856,0
U00358,2024-04-22,1,13279,0,3.432477637989964,0,0,1.0,0,0,1
U00358,2024-05-27,1,1557,0,44.80680609712868,0,1,32.0,0,0,1
U00359,2024-05-13,1,8737,0,14.368323042242478,0,0,11.0,0,0,1
U00360,2024-02-05,1,4907,1,15.05971957763545,0,0,24.0,2,2224,0
U00360,2024-03-04,1,5482,0,24.15605976757056,1,0,21.0,0,0,0
U00360,2024-03-18,1,604,0,72.47037374658159,1,0,33.0,1,1194,0
U00360,2024-09-09,1,13054,0,2.661993885616285,0,2,22.0,0,0,1
U00362,2024-01-15,1,8018,0,7.41339491916859,0,0,13.0,0,0,0
U00362,2024-04-15,1,12644,0,13.557120393792301,0,1,31.0,1,1415,0
U00363,2024-06-10,1,7410,0,7.7555085273247855,0,0,14.0,2,3386,1
U00363,2024-10-21,1,4671,1,24.782608695652176,1,0,24.0,2,1124,0
U00363,2024-11-04,1,2837,0,10.476491006626697,1,0,17.0,0,0,1
U00364,2024-02-26,1,3609,1,3.4768654720513505,0,0,8.0,0,0,0
U00364,2024-10-07,1,5499,1,4.265320334261839,0,0,12.0,1,1782,1
U00365,2024-08-12,1,4200,0,29.04206791687785,0,0,13.0,2,3900,1
U00365,2024-08-19,1,6892,1,16.12510648655227,0,0,14.0,0,0,0
U00365,2024-09-23,2,17127,1,13.455484119492542,0,0,11.0,0,0,1
U00366,2024-05-06,1,4523,1,23.01276595744681,0,0,13.0,0,0,1
U00369,2024-08-26,1,4644,0,11.761352840585218,1,0,31.0,1,1679,1
U00370,2024-02-19,1,7406,1,17.371415820595782,0,0,16.0,0,0,0
U00370,2024-05-27,1,7937,1,19.714748128666802,0,0,49.0,1,1689,1
U00371,2024-10-07,1,12281,0,9.685247830563318,0,0,30.0,2,2044,1
U00373,2024-01-15,1,8138,0,14.399915851477859,0,0,1.0,1,1254,0
U00373,2024-11-18,1,11495,0,7.073565076798706,1,0,21.0,2,1830,1
U00374,2024-02-26,1,3740,1,18.99501841022309,1,0,15.0,1,1321,0
U00375,2024-03-18,1,6517,0,21.187568025154192,0,0,27.0,0,0,0
U00375,2024-05-06,1,12583,1,6.104022087903887,0,0,12.0,0,0,0
U00375,2024-06-10,1,8519,1,8.525716740040803,0,0,20.0,2,3158,1
U00376,2024-06-24,1,5527,0,19.979730707977414,0,0,24.0,0,0,1
U00376,2024-07-01,1,4614,0,21.9553450608931,0,0,4.0,0,0,0
U00378,2024-01-15,1,4054,0,19.69096671949287,0,0,30.0,0,0,1
U00378,2024-10-28,1,10400,0,8.851884312007012,1,0,38.0,2,2512,1
U00379,2024-02-12,1,2221,0,41.3829506466086,0,2,22.0,1,1123,1
U00380,2024-01-08,1,365,0,71.66149068322981,1,0,45.0,1,875,0
U00381,2024-06-24,1,11633,0,6.9583300007998075,0,1,19.0,2,1746,1
U00383,2024-08-26,1,4773,1,23.214285714285715,0,1,17.0,2,3790,0
U00384,2024-07-08,1,9858,0,1.0240963855421688,0,1,48.0,0,0,0
U00384,2024-10-07,1,5730,0,17.232413693485483,1,3,35.0,1,1811,0
U00385,2024-11-18,1,12805,1,5.11300481659874,0,0,3.0,2,3384,0
U00386,2024-03-18,1,5618,0,24.822695035460992,0,0,28.0,1,1819,1
U00386,2024-11-11,1,12755,0,3.3199423936936254,0,0,17.0,2,3878,1
U00387,2024-01-08,1,5453,0,18.25813221406086,0,0,17.0,2,2814,1
U00387,2024-11-25,1,4594,1,22.737975109317187,0,0,29.0,0,0,1
U00389,2024-03-04,1,8106,1,15.939023125583324,0,1,12.0,1,1833,1
U00389,2024-04-08,1,10173,1,1.5103107754864944,0,0,27.0,1,1196,1
U00390,2024-01-29,1,4585,1,15.249537892791126,1,0,32.0,2,2294,1
U00390,2024-05-27,1,8878,0,10.67511822114901,0,0,7.0,2,2362,0
U00391,2024-10-07,1,8141,1,14.070086552670466,1,0,36.0,2,3698,1
U00392,2024-10-07,1,5279,0,24.574939277039576,0,0,3.0,2,2926,0
U00393,2024-02-26,1,1383,0,5.403556771545827,0,0,38.0,0,0,1
U00393,2024-03-25,1,8319,1,11.56585521420219,0,0,13.0,0,0,1
U00393,2024-07-29,1,6314,1,17.431672551327317,1,0,18.0,2,1060,0
U00393,2024-08-05,1,6159,0,14.742524916943523,0,0,21.0,0,0,1
U00395,2024-03-25,1,393,1,70.56179775280899,0,1,16.0,1,971,0
U00396,2024-06-10,1,260,0,64.76964769647697,0,2,27.0,1,890,0
U00396,2024-06-17,1,10424,0,3.9174117430177895,0,0,7.0,2,1818,1
U00396,2024-11-18,1,1645,1,6.214367160775371,0,2,33.0,0,0,1
U00397,2024-04-15,1,41,0,97.18599862731641,1,0,44.0,0,0,1
U00397,2024-06-17,1,459,1,78.79907621247114,0,0,21.0,2,1502,1
U00397,2024-12-02,1,14118,0,3.900347151317133,0,0,29.0,0,0,0
U00398,2024-01-01,1,7519,0,17.319111502089292,0,0,6.0,1,1601,0
U00398,2024-05-13,1,5730,0,0.06975933031042902,0,0,15.0,1,826,1
U00398,2024-06-03,1,223,1,82.65940902021774,0,2,36.0,1,644,0
U00398,2024-11-18,1,2532,0,9.44206008583691,0,1,29.0,1,1154,0
U00399,2024-02-26,1,7455,0,20.199100834938985,1,0,39.0,2,1938,0
U00399,2024-03-04,1,288,0,70.21716649431231,0,0,35.0,0,0,0
U00399,2024-05-27,1,4904,1,17.69050016784156,1,0,10.0,0,0,0
U00399,2024-06-24,1,8138,1,5.372093023255814,0,0,9.0,1,1418,1
U00399,2024-12-16,1,3824,0,28.723205964585276,0,0,39.0,0,0,0
U00400,2024-02-12,1,732,0,61.894846434148874,0,0,29.0,1,1835,1
U00400,2024-10-28,1,-715,1,165.05914467697906,0,0,26.0,2,3222,0
U00401,2024-01-01,1,4225,0,26.419366074538488,1,0,32.0,2,1170,1
U00401,2024-06-24,1,7471,0,0.757173219978746,0,1,25.0,2,1808,0
U00401,2024-07-01,1,12171,0,6.008185960305815,0,0,12.0,1,1688,1
U00402,2024-03-18,1,11815,0,1.1048798861638904,0,0,11.0,1,1438,0
U00404,2024-04-22,1,808,0,70.62886223191566,0,0,21.0,2,2294,1
U00404,2024-10-14,1,-845,1,229.60122699386503,0,0,12.0,0,0,0
U00404,2024-11-11,1,803,1,60.94357976653697,0,0,34.0,0,0,0
U00405,2024-03-25,1,3873,1,29.73512336719884,0,2,25.0,0,0,0
U00405,2024-07-22,1,4696,1,26.418050767784397,0,0,13.0,1,999,1
U00406,2024-05-13,1,-996,1,259.36,0,0,12.0,1,1722,1
U00406,2024-07-29,1,-149,0,112.48952221290864,0,0,37.0,1,1934,0
U00406,2024-09-09,1,13358,1,4.40818663231716,1,1,30.0,0,0,0
U00406,2024-12-09,1,2971,1,9.778317643486183,0,0,5.0,2,3438,0
U00407,2024-01-01,1,6934,1,22.351623740201568,0,1,19.0,0,0,0
U00407,2024-08-19,1,8891,1,15.024371595144794,1,0,17.0,2,1986,1
U00408,2024-05-06,1,11687,0,11.462121212121213,0,0,12.0,2,3026,0
U00410,2024-10-14,1,6527,0,10.79677463441301,0,2,27.0,1,1826,0
U00413,2024-11-18,1,14198,1,4.864647547574377,0,2,23.0,0,0,0
U00414,2024-09-02,1,1059,1,64.96857426397618,0,1,53.0,2,2054,0
U00418,2024-05-06,1,1372,0,52.02797202797203,1,0,33.0,1,1782,1
U00418,2024-06-17,1,12814,0,7.773139484669642,0,0,10.0,1,1013,1
U00419,2024-09-30,1,5495,1,14.924910976931413,0,0,13.0,0,0,1
U00420,2024-05-13,1,9168,0,9.97643362136685,1,0,29.0,1,818,0
U00420,2024-07-22,1,12363,0,2.0442120275730926,0,0,25.0,0,0,1
U00420,2024-09-09,1,883,1,50.476724621424566,1,1,45.0,1,1048,0
U00420,2024-10-07,1,12488,0,0.6681514476614699,0,1,28.0,0,0,0
U00422,2024-07-01,1,5539,0,17.217157375579138,1,0,25.0,1,1287,1
U00424,2024-07-29,1,3599,0,21.794871794871796,1,0,27.0,2,3678,0
U00425,2024-10-07,1,3810,0,21.73377156943303,0,0,14.0,0,0,1
U00425,2024-12-02,1,6430,0,3.453453453453453,0,0,24.0,2,3864,1
U00426,2024-09-30,1,635,0,63.08139534883721,0,0,43.0,0,0,0
U00428,2024-09-23,1,9117,0,13.75461167344622,0,3,33.0,0,0,0
U00428,2024-09-30,1,5727,1,25.264256818478405,0,0,18.0,0,0,0
U00429,2024-10-21,1,12588,0,10.8435441603513,0,0,28.0,1,1478,1
U00431,2024-07-15,1,791,1,61.376953125,1,1,42.0,2,3518,0
U00432,2024-01-29,1,2647,1,3.6754002911208152,0,0,22.0,1,1672,1
U00432,2024-05-27,1,1570,1,55.283395044146964,0,0,36.0,0,0,0
U00434,2024-06-24,1,459,0,47.362385321100916,1,1,40.0,2,2802,1
U00435,2024-07-01,1,7347,1,2.053059592054393,0,1,15.0,2,2410,1
U00435,2024-12-02,1,5978,0,24.079248158496316,0,0,10.0,0,0,0
U00436,2024-04-22,1,5569,0,21.197113343710203,0,0,17.0,1,1948,0
U00437,2024-08-19,1,3610,1,24.82299042065806,1,0,14.0,2,1502,0
U00438,2024-09-23,1,11655,1,2.9881804561345096,0,2,30.0,2,2910,1
U00441,2024-07-01,1,1933,0,49.25177211866632,0,0,29.0,2,1298,1
U00441,2024-10-14,1,7361,0,0.2979818501963971,1,2,28.0,1,1957,0
U00442,2024-04-15,1,1154,0,27.19242902208202,0,1,21.0,2,3548,1
U00442,2024-10-07,1,9939,0,8.12534664448142,0,0,13.0,0,0,1
U00443,2024-02-12,1,9973,0,12.023641496118561,0,3,23.0,1,552,1
U00443,2024-08-19,1,434,1,22.361359570661897,0,2,22.0,0,0,0
U00445,2024-06-03,1,12981,1,7.34475374732334,1,0,33.0,2,1016,1
U00445,2024-06-17,1,1701,0,50.33576642335766,0,0,41.0,0,0,0
U00447,2024-01-22,1,5622,1,20.928270042194093,1,0,24.0,0,0,0
U00447,2024-02-12,1,280,0,54.02298850574713,1,0,37.0,1,707,0
U00448,2024-01-01,1,2772,0,18.61421021726365,0,1,10.0,1,1869,1
U00449,2024-01-08,1,11649,0,7.679505468378507,0,0,13.0,1,1255,0
U00449,2024-03-11,1,8297,1,17.745613165460494,0,1,23.0,2,2580,0
U00450,2024-08-19,1,11961,0,14.122630672027569,0,0,6.0,1,1089,0
U00452,2024-08-19,1,2577,0,23.44028520499109,0,0,25.0,1,1265,0
U00453,2024-01-15,1,11529,1,1.8892009190707173,1,0,44.0,0,0,1
U00453,2024-12-09,1,-142,0,111.6107931316435,0,0,20.0,0,0,1
U00453,2024-12-23,1,1686,1,51.327944572748265,1,0,39.0,0,0,1
U00454,2024-01-08,1,1741,0,52.379649890590805,0,0,28.0,1,1476,0
U00455,2024-08-05,1,4858,0,1.0792099368763999,0,0,20.0,1,1746,0
U00455,2024-09-02,1,3005,1,22.849807445442877,0,0,26.0,2,2718,0
U00456,2024-01-29,1,5488,1,18.1994335966612,0,0,12.0,0,0,1
U00456,2024-02-26,1,5030,0,26.921400552084844,0,0,26.0,2,2640,0
U00456,2024-07-08,1,3235,0,17.30572597137014,0,0,30.0,1,809,1
U00456,2024-09-23,1,10244,1,7.57849151930711,0,1,10.0,2,3662,0
U00457,2024-05-06,1,8655,0,8.101507751114886,0,3,22.0,1,1559,1
U00457,2024-11-18,1,14258,1,3.8700107874865157,0,0,7.0,1,1890,0
U00459,2024-01-01,1,12199,0,4.725085910652921,0,1,32.0,2,1764,0
U00460,2024-01-08,1,1028,1,60.882800608828006,0,0,24.0,0,0,1
U00460,2024-02-12,1,10188,0,10.897323771208676,0,0,18.0,2,3790,1
U00460,2024-07-01,1,-487,0,197.4,1,0,31.0,0,0,0
U00460,2024-07-15,1,3835,1,24.388801261829656,0,0,13.0,0,0,1
U00461,2024-01-22,1,9344,0,5.539830165790538,0,0,18.0,1,919,0
U00461,2024-11-18,1,9726,1,4.290493997244637,0,2,44.0,2,2040,1
U00462,2024-09-23,1,12427,0,12.817454749543987,0,2,17.0,0,0,1
U00463,2024-10-28,1,10053,0,3.559094397544129,0,0,20.0,1,1513,1
U00465,2024-05-13,1,1054,1,13.322368421052634,1,0,18.0,0,0,1
U00467,2024-10-28,1,2175,0,21.508480692890654,0,0,28.0,0,0,0
U00468,2024-02-05,1,363,0,78.74707259953162,0,0,12.0,0,0,0
U00468,2024-05-20,1,840,0,51.8348623853211,0,0,53.0,1,1667,1
U00470,2024-04-22,1,12065,0,12.445573294629899,0,0,31.0,0,0,1
U00470,2024-04-29,1,12894,0,6.3684554498583985,0,2,38.0,1,1764,1
U00471,2024-02-26,1,6928,1,21.56685157930488,0,1,25.0,1,1004,1
U00471,2024-04-01,1,3420,0,0.145985401459854,0,0,29.0,0,0,1
U00471,2024-08-05,1,1469,1,56.7432273262662,1,1,41.0,0,0,0
U00474,2024-09-09,1,3014,0,24.65,1,2,30.0,1,747,1
U00474,2024-10-28,1,13267,0,1.4338781575037147,1,0,47.0,0,0,1
U00475,2024-02-05,1,8726,0,10.419874756185196,0,0,16.0,2,1318,1
U00475,2024-07-08,1,5781,0,18.185677894140955,1,0,27.0,0,0,1
U00475,2024-10-28,1,12539,0,0.7362254591513616,0,0,27.0,0,0,1
U00476,2024-02-19,1,7032,0,3.326917789386857,0,0,12.0,2,3222,0
U00476,2024-03-04,1,-94,1,116.78571428571429,1,2,51.0,1,1489,0
U00476,2024-03-11,1,9262,0,8.24252030909451,0,1,5.0,1,1101,1
U00476,2024-05-13,1,1084,1,60.48122493620124,0,0,13.0,1,1236,1
U00476,2024-08-19,1,11697,1,11.29227969058092,0,0,17.0,1,845,1
U00477,2024-07-01,1,-61,1,103.50978135788263,1,0,32.0,2,3560,1
U00478,2024-04-08,1,9468,1,16.0415003990423,0,0,24.0,1,1255,1
U00478,2024-07-29,1,12431,0,3.041884408392481,0,3,38.0,2,2574,1
U00481,2024-10-14,1,13681,0,7.660637149028078,0,0,18.0,2,1842,0
U00482,2024-04-22,1,4198,1,18.15168648859427,0,0,19.0,0,0,0
U00482,2024-08-05,1,4251,0,29.909315746084086,1,0,14.0,1,1535,1
U00483,2024-04-08,1,10561,0,7.310865367737406,0,0,30.0,1,969,0
U00483,2024-09-09,1,2221,1,5.287846481876333,0,2,23.0,0,0,0
U00484,2024-01-15,1,1401,1,45.03726951745783,0,0,25.0,0,0,1
U00484,2024-12-23,1,2173,0,38.54638009049774,0,0,10.0,1,1274,0
U00485,2024-09-09,1,8029,1,10.430611334225793,0,0,1.0,2,3356,1
U00485,2024-10-28,1,10084,1,10.674107538311631,1,1,28.0,1,768,0
U00488,2024-03-18,1,12581,0,0.06354754150448805,0,0,12.0,0,0,1
U00488,2024-08-12,1,14319,0,2.452483139178418,1,1,23.0,1,1851,1
U00488,2024-09-30,1,5464,0,14.625,1,2,34.0,1,865,1
U00489,2024-02-12,1,9540,0,16.27906976744186,1,1,37.0,1,1797,1
U00489,2024-04-22,1,2729,1,26.123443421765025,1,1,34.0,2,1370,0
U00489,2024-11-04,1,6031,1,20.098039215686274,0,1,22.0,2,2670,0
U00489,2024-11-18,1,1314,0,24.871355060034304,0,0,29.0,0,0,0
U00490,2024-04-22,1,12432,0,13.402061855670103,1,0,33.0,2,3182,1
U00490,2024-11-18,1,1408,1,46.30053394355454,0,0,25.0,2,2488,0
U00491,2024-11-11,1,400,1,36.608557844690964,1,0,21.0,0,0,0
U00493,2024-04-08,1,2094,0,11.6828342471531,0,0,13.0,2,3902,1
U00493,2024-04-15,1,8131,1,15.0188127090301,0,2,33.0,0,0,1
U00493,2024-10-14,1,10888,0,12.56023128814648,0,3,28.0,0,0,1
U00494,2024-04-15,1,2999,1,14.019495412844037,0,0,23.0,2,3134,1
U00494,2024-09-30,1,6736,1,9.825970548862115,0,1,8.0,1,564,0
U00495,2024-12-16,1,12182,1,0.9271307742355237,0,0,23.0,2,2938,1
U00496,2024-02-12,1,9057,0,5.488886569967652,1,0,33.0,1,1941,1
U00497,2024-07-22,1,2508,0,41.93100254688586,0,0,27.0,2,1828,0
U00497,2024-11-11,1,11536,0,10.511209370878907,0,0,16.0,2,2306,1
U00500,2024-09-16,1,10797,0,5.974048593573108,0,0,10.0,2,1614,1
U00500,2024-11-25,1,13082,1,12.559320901009292,1,0,23.0,1,1158,0
U00501,2024-04-22,1,8472,0,5.139402082633524,1,1,33.0,1,865,1
U00503,2024-05-06,1,11544,1,13.46975489093771,0,0,17.0,0,0,1
U00503,2024-08-05,1,11621,0,7.512932749701553,1,0,32.0,1,747,1
U00503,2024-08-12,1,7889,1,2.291305424820411,0,0,13.0,1,1633,1
U00504,2024-08-05,1,29,0,98.47609038360483,0,0,22.0,1,1239,1
U00505,2024-02-12,1,8290,0,3.8617650469674127,1,0,30.0,2,3618,0
U00505,2024-04-22,1,10191,0,16.040533860603066,1,0,30.0,1,1982,1
